video_name,duration,fps,keyframes,keyframes(frames),struggle,struggle(frames),participantID,subactivityID,attemptID,struggle_durations,total_struggle_duration,struggle_proportions
01_02_01,29.64,50,"[3.798, 7.207, 9.072, 11.045, 12.841, 14.71, 18.038]","[190, 360, 454, 552, 642, 736, 902]","[[3.75226, 19.02309]]","[[188, 951]]",01,02,01,[15.27083],15.27083,0.52
01_02_02,19.6,50,[],[],[],[],01,02,02,[],0.0,0.0
01_02_03,18.52,50,[],[],[],[],01,02,03,[],0.0,0.0
01_02_04,17.1,50,[],[],[],[],01,02,04,[],0.0,0.0
01_02_05,23.08,50,"[11.014, 12.29, 13.554, 14.833, 9.697]","[551, 614, 678, 742, 485]","[[9.60642, 15.85642]]","[[480, 793]]",01,02,05,[6.25],6.25,0.27
02_02_01,39.14,50,"[12.156, 12.86, 14.099, 15.443, 16.5, 18.308, 19.962, 20.858, 22.242, 23.772, 24.909, 26.324, 27.613, 28.803, 30.124, 31.38, 32.837]","[608, 643, 705, 772, 825, 915, 998, 1043, 1112, 1189, 1245, 1316, 1381, 1440, 1506, 1569, 1642]","[[12.11412, 33.8919]]","[[606, 1695]]",02,02,01,[21.77778],21.77778,0.56
02_02_02,21.82,50,[],[],[],[],02,02,02,[],0.0,0.0
02_02_03,22.84,50,"[12.565, 13.301, 14.152, 15.312, 16.481, 17.24, 18.305, 10.682, 11.97, 8.711, 9.722]","[628, 665, 708, 766, 824, 862, 915, 534, 598, 436, 486]","[[8.64809, 19.35642]]","[[432, 968]]",02,02,03,[10.70833],10.70833,0.47
02_02_04,16.82,50,[],[],[],[],02,02,04,[],0.0,0.0
02_02_05,45.2,50,"[13.44, 14.602, 15.928, 17.779, 19.418, 20.569, 22.099, 24.096, 26.338, 27.723, 28.928, 30.089, 31.267, 32.57, 34.323, 36.377, 37.93, 38.978, 40.314, 41.516]","[672, 730, 796, 889, 971, 1028, 1105, 1205, 1317, 1386, 1446, 1504, 1563, 1628, 1716, 1819, 1896, 1949, 2016, 2076]","[[13.44089, 42.53464]]","[[672, 2127]]",02,02,05,[29.093750000000004],29.093750000000004,0.64
03_02_01,41.29,50,"[6.532, 8.188, 17.659, 20.884, 22.723, 27.538, 5.112]","[327, 409, 883, 1044, 1136, 1377, 256]","[[4.87771, 35.65271]]","[[244, 1783]]",03,02,01,[30.775],30.775,0.75
03_02_02,23.43,50,"[9.388, 10.036, 10.932, 11.732, 12.747, 13.838, 14.851, 15.861, 17.051]","[469, 502, 547, 587, 637, 692, 743, 793, 853]","[[9.33559, 18.04392]]","[[467, 902]]",03,02,02,[8.70833],8.70833,0.37
03_02_03,18.42,50,[],[],[],[],03,02,03,[],0.0,0.0
03_02_04,42.25,50,"[16.351, 17.231, 18.079, 19.136, 19.631, 20.18, 20.929, 21.757, 22.605, 23.662]","[818, 862, 904, 957, 982, 1009, 1046, 1088, 1130, 1183]","[[16.29392, 24.71059]]","[[815, 1236]]",03,02,04,[8.41667],8.41667,0.2
03_02_05,19.01,50,"[10.041, 10.611, 11.536, 13.05, 14.449, 9.279, 8.153]","[502, 531, 577, 652, 722, 464, 408]","[[8.06476, 15.43976]]","[[403, 772]]",03,02,05,[7.375],7.375,0.39
04_02_01,78.12,50,"[20.552, 21.849, 23.88, 26.777, 28.999, 32.718, 41.078, 41.647, 42.793, 55.561, 56.008, 57.28, 58.416, 59.655, 60.902, 62.456, 63.982, 65.014, 66.142, 67.574, 69.184, 70.582, 72.43]","[1028, 1092, 1194, 1339, 1450, 1636, 2054, 2082, 2140, 2778, 2800, 2864, 2921, 2983, 3045, 3123, 3199, 3251, 3307, 3379, 3459, 3529, 3622]","[[19.37, 73.69427]]","[[968, 3685]]",04,02,01,[54.32427],54.32427,0.7
04_02_02,43.34,50,"[20.813, 21.495, 22.387, 23.397, 24.31, 19.716, 18.603]","[1041, 1075, 1119, 1170, 1216, 986, 930]","[[18.55, 25.29392]]","[[928, 1265]]",04,02,02,[6.743919999999999],6.743919999999999,0.16
04_02_03,46.74,50,"[10.014, 10.959, 11.903, 13.024, 13.925, 14.925, 16.039, 16.789, 17.671, 18.553, 19.662, 21.056, 21.861, 22.767, 23.719, 24.887, 26.27, 27.015, 27.958, 28.926, 30.047, 31.151, 32.192, 32.879, 34.205, 35.287, 36.158, 37.44, 38.423]","[501, 548, 595, 651, 696, 746, 802, 839, 884, 928, 983, 1053, 1093, 1138, 1186, 1244, 1314, 1351, 1398, 1446, 1502, 1558, 1610, 1644, 1710, 1764, 1808, 1872, 1921]","[[9.785, 39.47214]]","[[489, 1974]]",04,02,03,[29.687140000000003],29.687140000000003,0.64
04_02_04,25.46,50,[],[],[],[],04,02,04,[],0.0,0.0
05_02_01,33.24,50,"[15.417, 16.202, 17.385]","[771, 810, 869]","[[9.68976, 18.79392]]","[[484, 940]]",05,02,01,[9.10416],9.10416,0.27
05_02_02,33.66,50,"[7.542, 8.402, 9.262, 10.809, 11.641, 12.494, 13.263, 14.094, 14.873, 16.03, 6.42]","[377, 420, 463, 540, 582, 625, 663, 705, 744, 802, 321]","[[6.31476, 17.06476]]","[[316, 853]]",05,02,02,[10.75],10.75,0.32
05_02_03,25.62,50,"[9.48, 7.724, 8.547, 10.58, 11.555, 12.416, 13.278, 14.365, 15.324]","[474, 386, 427, 529, 578, 621, 664, 718, 766]","[[7.68976, 16.33559]]","[[384, 817]]",05,02,03,[8.64583],8.64583,0.34
05_02_04,19.42,50,[],[],[],[],05,02,04,[],0.0,0.0
05_02_05,31.7,50,"[10.87, 12.001, 13.16, 14.002, 14.76, 15.545, 16.422, 17.44, 22.61, 23.329, 24.144, 24.96, 25.977, 27.263]","[544, 600, 658, 700, 738, 777, 821, 872, 1130, 1166, 1207, 1248, 1299, 1363]","[[10.79055, 18.50208], [22.562, 28.27132]]","[[540, 925], [1128, 1414]]",05,02,05,"[7.71153, 5.709319999999998]",13.420849999999998,0.42
06_02_02,50.86,50,"[30.158, 30.808, 31.686, 32.936, 33.738, 34.782, 35.542, 36.248, 37.463, 38.261, 39.296, 13.472, 14.446, 15.184, 16.086, 17.282, 18.071, 18.801, 19.877, 20.568, 11.825, 12.657]","[1508, 1540, 1584, 1647, 1687, 1739, 1777, 1812, 1873, 1913, 1965, 674, 722, 759, 804, 864, 904, 940, 994, 1028, 591, 633]","[[11.775, 21.58559], [30.166, 40.36412]]","[[589, 1079], [1508, 2018]]",06,02,02,"[9.81059, 10.19812]",20.00871,0.39
06_02_03,37.08,50,"[17.298, 18.152, 18.946, 19.856, 20.807, 21.448, 22.385, 23.375, 23.976, 24.849, 25.752, 26.679, 27.568, 28.579, 29.367, 30.303, 31.12, 8.529, 9.238, 10.437, 11.694, 12.631, 13.57, 14.639, 15.632, 16.401]","[865, 908, 947, 993, 1040, 1072, 1119, 1169, 1199, 1242, 1288, 1334, 1378, 1429, 1468, 1515, 1556, 426, 462, 522, 585, 632, 678, 732, 782, 820]","[[8.49, 32.12726]]","[[424, 1606]]",06,02,03,[23.637259999999998],23.637259999999998,0.64
06_02_04,44.78,50,"[11.664, 12.496, 13.302, 14.198, 14.844, 15.694, 16.494, 17.229, 18.03, 18.615, 19.382, 20.281, 21.143, 22.182, 23.2, 24.39, 25.279, 26.224, 27.448, 30.487, 28.575, 29.456, 31.376, 32.383, 33.129, 34.015, 35.183, 36.247, 37.039, 37.948]","[583, 625, 665, 710, 742, 785, 825, 861, 902, 931, 969, 1014, 1057, 1109, 1160, 1220, 1264, 1311, 1372, 1524, 1429, 1473, 1569, 1619, 1656, 1701, 1759, 1812, 1852, 1897]","[[11.662, 38.94089]]","[[583, 1947]]",06,02,04,[27.278890000000004],27.278890000000004,0.61
06_02_05,30.06,50,"[12.079, 12.998, 13.934, 14.879, 15.99, 16.991, 18.037, 18.901, 19.838, 20.804, 21.72, 22.614, 23.488, 24.382]","[604, 650, 697, 744, 800, 850, 902, 945, 992, 1040, 1086, 1131, 1174, 1219]","[[11.98142, 25.41892]]","[[599, 1271]]",06,02,05,[13.4375],13.4375,0.45
07_02_01,57.04,50,"[11.423, 12.665, 14.161, 22.007, 23.122, 24.647, 26.275, 27.841, 29.504, 31.256, 37.465, 38.296, 39.305, 40.272, 41.274, 42.448, 43.68, 45.744, 47.223, 49.057, 50.32, 51.633]","[571, 633, 708, 1100, 1156, 1232, 1314, 1392, 1475, 1563, 1873, 1915, 1965, 2014, 2064, 2122, 2184, 2287, 2361, 2453, 2516, 2582]","[[7.653, 15.3253], [21.163, 32.53959], [37.494, 52.75387]]","[[383, 766], [1058, 1627], [1875, 2638]]",07,02,01,"[7.672300000000001, 11.376589999999997, 15.25987]",34.30875999999999,0.6
07_02_02,29.74,50,"[13.802, 14.313, 15.176, 16.162, 17.015, 17.825, 18.752, 19.68, 20.712, 21.682, 22.636, 23.62, 12.301, 13.156]","[690, 716, 759, 808, 851, 891, 938, 984, 1036, 1084, 1132, 1181, 615, 658]","[[12.208, 24.64809]]","[[610, 1232]]",07,02,02,[12.44009],12.44009,0.42
07_02_03,19.64,50,[],[],[],[],07,02,03,[],0.0,0.0
07_02_04,19.56,50,[],[],[],[],07,02,04,[],0.0,0.0
07_02_05,20.98,50,[],[],[],[],07,02,05,[],0.0,0.0
08_02_01,29.8,50,"[18.925, 20.231, 21.047, 21.934, 22.893, 23.845, 25.087]","[946, 1012, 1052, 1097, 1145, 1192, 1254]","[[18.674, 26.18976]]","[[934, 1309]]",08,02,01,[7.51576],7.51576,0.25
08_02_02,17.54,50,[],[],[],[],08,02,02,[],0.0,0.0
08_02_03,16.3,50,[],[],[],[],08,02,03,[],0.0,0.0
08_02_04,19.16,50,[],[],[],[],08,02,04,[],0.0,0.0
08_02_05,14.28,50,[],[],[],[],08,02,05,[],0.0,0.0
