video_name,duration,fps,keyframes,keyframes(frames),struggle,struggle(frames),participantID,subactivityID,attemptID,struggle_durations,total_struggle_duration,struggle_proportions
01_04_01,93.46,50,"[7.889, 9.047, 10.634, 13.409, 17.395, 20.297, 22.079, 53.232, 53.872, 55.143, 56.256, 58.16, 59.489, 60.977, 64.544, 66.673, 68.801, 69.607, 71.777]","[394, 452, 532, 670, 870, 1015, 1104, 2662, 2694, 2757, 2813, 2908, 2974, 3049, 3227, 3334, 3440, 3480, 3589]","[[6.47523, 23.08634], [52.833, 72.8919]]","[[324, 1154], [2642, 3645]]",01,04,01,"[16.61111, 20.05890000000001]",36.670010000000005,0.39
01_04_02,39.3,50,"[3.826, 4.601, 5.523, 6.266, 7.283, 8.209, 25.355, 26.379, 27.235, 28.394, 24.512]","[191, 230, 276, 313, 364, 410, 1268, 1319, 1362, 1420, 1226]","[[3.79392, 9.21059], [24.43976, 29.43976]]","[[190, 461], [1222, 1472]]",01,04,02,"[5.41667, 5.0]",10.41667,0.27
01_04_03,40.74,50,"[17.382, 18.532, 19.834, 20.618, 21.301, 21.956, 22.554, 23.481, 24.346, 25.346, 26.273, 27.277, 28.308, 29.162]","[869, 927, 992, 1031, 1065, 1098, 1128, 1174, 1217, 1267, 1314, 1364, 1415, 1458]","[[17.35642, 30.16892]]","[[868, 1508]]",01,04,03,[12.8125],12.8125,0.31
01_04_04,110.74,50,"[10.643, 11.675, 14.21, 12.556, 13.241, 15.121, 16.241, 17.33, 18.357, 19.371, 20.284, 21.147, 22.204, 23.197, 24.077, 24.935, 25.994, 26.971, 27.835, 28.54, 29.371, 36.564, 37.203, 38.133, 39.078, 39.821, 40.615, 41.509, 42.467, 43.507, 44.324, 45.107, 45.877, 47.459, 49.116, 49.947, 50.93, 51.804, 52.868, 53.898, 54.925, 56.044, 56.923, 57.548, 58.551, 59.701, 60.683, 61.565, 62.481, 63.139, 63.964, 64.764, 65.732, 66.507, 67.419, 68.396, 69.411, 70.285, 71.222, 71.964, 72.764, 73.976, 74.78, 75.829, 76.908, 77.651, 78.58, 79.724, 80.484, 81.183, 81.957, 82.853, 84.181, 85.141, 86.076, 87.269, 88.054, 89.349, 90.427, 91.491, 92.667, 93.604, 94.501, 95.276, 96.045, 96.893, 97.715, 98.636, 99.46, 100.101, 100.769, 101.611, 102.636, 103.452, 104.293, 105.188]","[532, 584, 710, 628, 662, 756, 812, 866, 918, 969, 1014, 1057, 1110, 1160, 1204, 1247, 1300, 1349, 1392, 1427, 1469, 1828, 1860, 1907, 1954, 1991, 2031, 2075, 2123, 2175, 2216, 2255, 2294, 2373, 2456, 2497, 2546, 2590, 2643, 2695, 2746, 2802, 2846, 2877, 2928, 2985, 3034, 3078, 3124, 3157, 3198, 3238, 3287, 3325, 3371, 3420, 3471, 3514, 3561, 3598, 3638, 3699, 3739, 3791, 3845, 3883, 3929, 3986, 4024, 4059, 4098, 4143, 4209, 4257, 4304, 4363, 4403, 4467, 4521, 4575, 4633, 4680, 4725, 4764, 4802, 4845, 4886, 4932, 4973, 5005, 5038, 5081, 5132, 5173, 5215, 5259]","[[10.557, 30.35642], [36.52519, 106.25677]]","[[528, 1518], [1826, 5313]]",01,04,04,"[19.799419999999998, 69.73158000000001]",89.531,0.81
01_04_05,33.52,50,"[5.505, 6.594, 7.736, 9.082, 10.252, 11.456]","[275, 330, 387, 454, 513, 573]","[[5.48142, 12.43976]]","[[274, 622]]",01,04,05,[6.95834],6.95834,0.21
02_04_01,83.58,50,"[10.317, 13.061, 14.045, 20.67, 21.03, 22.654, 23.982, 26.988, 29.638, 32.995, 33.661, 34.76, 36.128, 38.517, 40.75, 45.838, 56.285, 56.925, 57.94, 61.779, 65.517, 68.227, 72.814, 77.891]","[516, 653, 702, 1034, 1052, 1133, 1199, 1349, 1482, 1650, 1683, 1738, 1806, 1926, 2038, 2292, 2814, 2846, 2897, 3089, 3276, 3411, 3641, 3895]","[[10.29618, 15.00452], [20.71285, 46.87952], [54.229, 78.85542]]","[[515, 750], [1036, 2344], [2711, 3943]]",02,04,01,"[4.70834, 26.16667, 24.626419999999996]",55.50143,0.66
02_04_02,87.2,50,"[7.255, 7.84, 8.656, 9.511, 10.173, 10.936, 11.63, 12.271, 13.039, 13.885, 14.593, 15.286, 15.912, 16.552, 17.327, 18.031, 18.866, 19.472, 20.493, 21.169, 21.869, 22.773, 23.445, 24.525, 25.223, 31.037, 32.008, 32.805, 33.583, 34.342, 35.303, 35.973, 36.647, 37.183, 37.75, 38.478, 39.367, 40.207, 40.726, 41.455, 42.079, 42.67, 43.335, 43.917, 44.694, 45.381, 46.239, 46.879, 48.848, 47.915, 49.545, 50.649, 51.257, 51.897, 52.609, 53.434, 54.275, 54.931, 55.6, 56.335, 56.993, 57.953, 59.097, 59.761, 60.793, 61.891, 62.793, 63.435, 64.067, 64.697, 65.345, 65.9, 66.529, 67.724, 68.683, 69.473, 70.156, 71.289, 72.257, 73.219, 73.976, 74.847, 75.464, 76.055, 76.713, 77.48, 78.017, 79.111, 79.866, 80.543, 81.28, 82.113, 82.824]","[363, 392, 433, 476, 509, 547, 582, 614, 652, 694, 730, 764, 796, 828, 866, 902, 943, 974, 1025, 1058, 1093, 1139, 1172, 1226, 1261, 1552, 1600, 1640, 1679, 1717, 1765, 1799, 1832, 1859, 1888, 1924, 1968, 2010, 2036, 2073, 2104, 2134, 2167, 2196, 2235, 2269, 2312, 2344, 2442, 2396, 2477, 2532, 2563, 2595, 2630, 2672, 2714, 2747, 2780, 2817, 2850, 2898, 2955, 2988, 3040, 3095, 3140, 3172, 3203, 3235, 3267, 3295, 3326, 3386, 3434, 3474, 3508, 3564, 3613, 3661, 3699, 3742, 3773, 3803, 3836, 3874, 3901, 3956, 3993, 4027, 4064, 4106, 4141]","[[7.161, 26.27309], [30.94089, 83.94427]]","[[358, 1314], [1547, 4197]]",02,04,02,"[19.112090000000002, 53.00338000000001]",72.11547000000002,0.83
02_04_03,78.82,50,"[8.573, 9.33, 10.11, 10.913, 11.708, 12.492, 13.234, 13.86, 14.554, 15.196, 15.786, 16.514, 17.306, 18.202, 18.858, 19.426, 20.025, 20.819, 21.668, 22.435, 23.117, 23.98, 24.644, 25.362, 26.126, 26.762, 27.573, 28.331, 29.258, 30.162, 30.987, 32.034, 36.571, 37.7, 38.738, 39.642, 40.562, 41.442, 42.108, 42.842, 43.866, 44.594, 45.513, 46.542, 47.626, 48.578, 49.386, 50.122, 50.907, 51.571, 52.379, 53.258, 54.242, 55.042, 55.684, 56.508, 57.316, 57.964, 58.9, 59.858, 60.405, 61.098, 61.731, 62.41, 63.13, 63.818, 64.477, 65.54, 66.432, 67.54, 68.322, 69.218, 69.86, 70.5, 71.076, 71.717, 72.899]","[429, 466, 506, 546, 585, 625, 662, 693, 728, 760, 789, 826, 865, 910, 943, 971, 1001, 1041, 1083, 1122, 1156, 1199, 1232, 1268, 1306, 1338, 1379, 1417, 1463, 1508, 1549, 1602, 1829, 1885, 1937, 1982, 2028, 2072, 2105, 2142, 2193, 2230, 2276, 2327, 2381, 2429, 2469, 2506, 2545, 2579, 2619, 2663, 2712, 2752, 2784, 2825, 2866, 2898, 2945, 2993, 3020, 3055, 3087, 3120, 3156, 3191, 3224, 3277, 3322, 3377, 3416, 3461, 3493, 3525, 3554, 3586, 3645]","[[8.52309, 33.04392], [36.52309, 73.94746]]","[[426, 1652], [1826, 3697]]",02,04,03,"[24.52083, 37.42437]",61.9452,0.79
02_04_04,72.04,50,"[9.712, 10.385, 11.392, 12.061, 12.854, 13.597, 14.72, 15.367, 16.333, 17.304, 18.336, 19.381, 20.669, 21.566, 29.405, 29.981, 30.808, 31.759, 32.902, 33.687, 34.517, 35.315, 36.377, 37.23, 38.519, 39.373, 40.269, 41.119, 42.265, 43.189, 43.905, 44.656, 45.343, 46, 46.64, 47.81, 48.559, 49.201, 50.16, 50.951, 51.581, 52.144, 53.027, 54.025, 54.815, 55.759, 56.714, 57.587, 58.274, 59.007, 60.135, 61.207, 61.975, 62.592, 63.309, 64.217, 65.291, 66.024, 66.911]","[486, 519, 570, 603, 643, 680, 736, 768, 817, 865, 917, 969, 1033, 1078, 1470, 1499, 1540, 1588, 1645, 1684, 1726, 1766, 1819, 1861, 1926, 1969, 2013, 2056, 2113, 2159, 2195, 2233, 2267, 2300, 2332, 2390, 2428, 2460, 2508, 2548, 2579, 2607, 2651, 2701, 2741, 2788, 2836, 2879, 2914, 2950, 3007, 3060, 3099, 3130, 3165, 3211, 3265, 3301, 3346]","[[9.66892, 22.56476], [29.335, 67.96285]]","[[483, 1128], [1467, 3398]]",02,04,04,"[12.89584, 38.62785]",51.52369,0.72
02_04_05,84.76,50,"[9.001, 9.969, 11.152, 12.099, 13.385, 15.019, 16.523, 17.571, 19.155, 19.994, 23.124, 23.699, 24.338, 25.675, 26.673, 27.816, 29.192, 30.836, 32.642, 33.779, 45.456, 46.268, 47.056, 47.977, 49.208, 50.289, 51.464, 52.339, 53.659, 54.928, 56.091, 56.946, 58.417, 59.018, 60.025, 61.23, 62.474, 63.561, 64.656, 65.451, 66.409, 67.361, 68.312, 69.289, 70.17, 70.89, 72.012, 73.201, 74.264, 75.676, 76.505, 21.48, 22.425]","[450, 498, 558, 605, 669, 751, 826, 879, 958, 1000, 1156, 1185, 1217, 1284, 1334, 1391, 1460, 1542, 1632, 1689, 2273, 2313, 2353, 2399, 2460, 2514, 2573, 2617, 2683, 2746, 2805, 2847, 2921, 2951, 3001, 3062, 3124, 3178, 3233, 3273, 3320, 3368, 3416, 3464, 3508, 3544, 3601, 3660, 3713, 3784, 3825, 1074, 1121]","[[8.91, 34.78464], [45.30542, 77.60542]]","[[446, 1739], [2265, 3880]]",02,04,05,"[25.874640000000003, 32.3]",58.17464,0.69
