video_name,duration,fps,keyframes,keyframes(frames),struggle,struggle(frames),participantID,subactivityID,attemptID,struggle_durations,total_struggle_duration,struggle_proportions
01_01_01,83.66,50,"[16.292, 17.585, 18.611, 19.577, 20.772, 45.256, 46.519, 47.793, 48.88, 49.984, 53.39, 54.232, 55.44, 56.8, 58.143, 51.848, 70.069, 70.846, 72.461, 73.771, 74.782]","[815, 879, 931, 979, 1039, 2263, 2326, 2390, 2444, 2499, 2670, 2712, 2772, 2840, 2907, 2592, 3503, 3542, 3623, 3689, 3739]","[[16.184, 21.79392], [45.16892, 59.16892], [69.97771, 75.85271]]","[[809, 1090], [2258, 2958], [3499, 3793]]",01,01,01,"[5.609919999999999, 14.0, 5.875]",25.48492,0.3
01_01_02,60.64,50,[],[],[],[],01,01,02,[],0.0,0.0
01_01_03,50.2,50,[],[],[],[],01,01,03,[],0.0,0.0
01_01_04,58.7,50,"[44.128, 44.855, 45.823, 46.761, 47.817, 48.896, 49.99]","[2206, 2243, 2291, 2338, 2391, 2445, 2500]","[[44.109, 50.98142]]","[[2205, 2549]]",01,01,04,[6.872419999999998],6.872419999999998,0.12
01_01_05,51.76,50,[],[],[],[],01,01,05,[],0.0,0.0
01_02_01,156.78,50,"[5.008, 6.031, 10.602, 11.518, 12.265, 13.361, 14.329, 16.088, 22.72, 23.384, 23.951, 24.968, 32.896, 33.68, 34.951, 44.211, 45.084, 46.115, 47.49, 48.405, 49.434, 57.518, 58.934, 59.535, 61.103, 63.182, 64.653, 65.213, 66.392, 67.559, 73.297, 74.049, 75.096, 76.187, 77.495, 78.96, 80.391, 81.671, 82.542, 83.944, 85.226, 93.025, 94.112, 95.081, 96.459, 97.737, 99.587, 106.514, 107.305, 108.537, 109.831, 110.905, 111.763, 112.915, 113.905, 114.737, 115.652, 116.705, 117.761, 118.826, 120.457, 121.161, 121.915, 122.699, 123.562, 124.714, 125.963, 126.966, 128.001, 129.049, 129.986, 130.979, 132.02, 133.155, 134.324, 135.714, 136.963, 138.026, 138.849, 142.792, 144.102, 144.575, 146.102, 147.792]","[250, 302, 530, 576, 613, 668, 716, 804, 1136, 1169, 1198, 1248, 1645, 1684, 1748, 2211, 2254, 2306, 2374, 2420, 2472, 2876, 2947, 2977, 3055, 3159, 3233, 3261, 3320, 3378, 3665, 3702, 3755, 3809, 3875, 3948, 4020, 4084, 4127, 4197, 4261, 4651, 4706, 4754, 4823, 4887, 4979, 5326, 5365, 5427, 5492, 5545, 5588, 5646, 5695, 5737, 5783, 5835, 5888, 5941, 6023, 6058, 6096, 6135, 6178, 6236, 6298, 6348, 6400, 6452, 6499, 6549, 6601, 6658, 6716, 6786, 6848, 6901, 6942, 7140, 7205, 7229, 7305, 7390]","[[4.607, 7.59237], [10.1757, 17.25903], [22.52519, 26.09237], [32.79792, 35.97974], [44.18428, 50.47974], [57.43244, 68.6757], [73.0753, 86.28959], [92.30542, 100.65542], [106.334, 148.84237]]","[[230, 380], [509, 863], [1126, 1305], [1640, 1799], [2209, 2524], [2872, 3434], [3654, 4314], [4615, 5033], [5317, 7442]]",01,02,01,"[2.9853699999999996, 7.083329999999998, 3.5671800000000005, 3.181820000000002, 6.2954599999999985, 11.243260000000006, 13.214290000000005, 8.350000000000009, 42.508369999999985]",98.42908,0.63
01_02_02,92.68,50,"[33.302, 34.368, 35.334, 36.351, 38.469, 39.567, 41.022, 62.238, 63.654, 64.821, 65.718, 66.917, 68.468, 76.03, 74.859, 77.219, 73.364, 69.979, 71.373]","[1665, 1718, 1767, 1818, 1923, 1978, 2051, 3112, 3183, 3241, 3286, 3346, 3423, 3802, 3743, 3861, 3668, 3499, 3569]","[[33.119, 42.03464], [62.19089, 78.25339]]","[[1656, 2102], [3110, 3913]]",01,02,02,"[8.915640000000003, 16.062499999999993]",24.978139999999996,0.27
01_02_03,68.08,50,"[27.161, 28.472, 29.73, 30.977, 31.964, 34.272, 33.17]","[1358, 1424, 1486, 1549, 1598, 1714, 1658]","[[27.128, 35.25301]]","[[1356, 1763]]",01,02,03,[8.125010000000003],8.125010000000003,0.12
01_02_04,75.54,50,"[24.543, 25.953, 27.31, 28.49, 29.808, 31.041, 32.215, 33.382, 34.495, 35.55, 36.687, 37.967, 39.272, 40.287]","[1227, 1298, 1366, 1424, 1490, 1552, 1611, 1669, 1725, 1777, 1834, 1898, 1964, 2014]","[[24.407, 41.3253]]","[[1220, 2066]]",01,02,04,[16.9183],16.9183,0.22
01_02_05,76.18,50,[],[],[],[],01,02,05,[],0.0,0.0
01_04_01,208.2,50,"[6.477, 7.91, 9.757, 12.043, 14.149, 36.168, 37.853, 54.373, 55.157, 56.991, 59.661, 61.026, 62.501, 64.332, 66.197, 67.927, 70, 71.918, 73.462, 75.188, 134.269, 135.3, 136.404, 137.813, 139.474, 148.501, 149.332, 150.539, 151.82, 153.3, 154.751, 156.019, 157.532, 159.272, 160.707, 162.38, 163.745, 165.646, 168.452, 172.501, 175.038, 176.525, 182.452, 184.205, 187.89]","[324, 396, 488, 602, 707, 1808, 1893, 2719, 2758, 2850, 2983, 3051, 3125, 3217, 3310, 3396, 3500, 3596, 3673, 3759, 6713, 6765, 6820, 6891, 6974, 7425, 7467, 7527, 7591, 7665, 7738, 7801, 7877, 7964, 8035, 8119, 8187, 8282, 8423, 8625, 8752, 8826, 9123, 9210, 9394]","[[4.38855, 16.88855], [34.389, 39.88855], [53.26355, 77.38855], [133.245, 141.26355], [147.76355, 189.38855]]","[[219, 844], [1719, 1994], [2663, 3869], [6662, 7063], [7388, 9469]]",01,04,01,"[12.499999999999998, 5.499549999999999, 24.124999999999993, 8.018550000000005, 41.625]",91.7681,0.44
