video_name,duration,fps,keyframes,keyframes(frames),struggle,struggle(frames),participantID,subactivityID,attemptID,struggle_durations,total_struggle_duration,struggle_proportions
01_01_01,83.66,50,"[16.292, 17.585, 18.611, 19.577, 20.772, 45.256, 46.519, 47.793, 48.88, 49.984, 53.39, 54.232, 55.44, 56.8, 58.143, 51.848, 70.069, 70.846, 72.461, 73.771, 74.782]","[815, 879, 931, 979, 1039, 2263, 2326, 2390, 2444, 2499, 2670, 2712, 2772, 2840, 2907, 2592, 3503, 3542, 3623, 3689, 3739]","[[16.184, 21.79392], [45.16892, 59.16892], [69.97771, 75.85271]]","[[809, 1090], [2258, 2958], [3499, 3793]]",01,01,01,"[5.609919999999999, 14.0, 5.875]",25.48492,0.3
01_01_02,60.64,50,[],[],[],[],01,01,02,[],0.0,0.0
01_01_03,50.2,50,[],[],[],[],01,01,03,[],0.0,0.0
01_01_04,58.7,50,"[44.128, 44.855, 45.823, 46.761, 47.817, 48.896, 49.99]","[2206, 2243, 2291, 2338, 2391, 2445, 2500]","[[44.109, 50.98142]]","[[2205, 2549]]",01,01,04,[6.872419999999998],6.872419999999998,0.12
01_01_05,51.76,50,[],[],[],[],01,01,05,[],0.0,0.0
01_03_01,152.08,50,"[2.722, 4.082, 5.322, 7.003, 9.054, 12.44, 13.944, 16.018, 50.827, 52.128, 53.445, 56.103, 57.535, 59.128, 60.727, 63.615, 65.592, 66.96, 69.583, 71.248, 74.301, 76.269, 83.176, 84.411, 86.529, 89.303, 93.487, 10.939, 28.046, 28.443, 29.501, 30.273, 31.457, 32.624, 35.579, 36.473, 37.184, 38.752, 42.483, 42.825, 43.835, 91.567, 121.826, 122.185, 123.042, 124.228, 126.119, 130.809, 131.273, 131.952, 132.912, 134.274, 120.43]","[136, 204, 266, 350, 453, 622, 697, 801, 2541, 2606, 2672, 2805, 2877, 2956, 3036, 3181, 3280, 3348, 3479, 3562, 3715, 3813, 4159, 4221, 4326, 4465, 4674, 547, 1402, 1422, 1475, 1514, 1573, 1631, 1779, 1824, 1859, 1938, 2124, 2141, 2192, 4578, 6091, 6109, 6152, 6211, 6306, 6540, 6564, 6598, 6646, 6714, 6022]","[[2.13177, 17.07771], [50.50677, 78.06927], [82.821, 95.00677], [120.15542, 135.30542], [27.93244, 44.89673]]","[[107, 854], [2525, 3903], [4141, 4750], [6008, 6765], [1397, 2245]]",01,03,01,"[14.94594, 27.5625, 12.185770000000005, 15.149999999999991, 16.96429]",86.80850000000001,0.57
01_03_02,122.26,50,"[59.198, 60.055, 61.384, 62.568, 63.451, 64.599, 65.487, 66.175, 67.688, 68.984, 70.007, 71.289, 72.663, 73.695, 74.551, 75.401, 76.441, 77.464]","[2960, 3003, 3069, 3128, 3173, 3230, 3274, 3309, 3384, 3449, 3500, 3564, 3633, 3685, 3728, 3770, 3822, 3873]","[[59.11101, 78.50387]]","[[2956, 3925]]",01,03,02,[19.392860000000006],19.392860000000006,0.16
01_03_03,93.8,50,"[42.418, 43.561, 44.604, 45.767, 46.769, 71.168, 72.551, 69.783, 68.504, 80.458, 81.452, 82.361, 83.305, 84.593, 85.585, 86.842]","[2121, 2178, 2230, 2288, 2338, 3558, 3628, 3489, 3425, 4023, 4073, 4118, 4165, 4230, 4279, 4342]","[[42.3661, 47.77519], [68.402, 73.6161], [80.454, 87.8661]]","[[2118, 2389], [3420, 3681], [4023, 4393]]",01,03,03,"[5.409089999999999, 5.214100000000002, 7.4121000000000095]",18.03529000000001,0.19
01_03_04,92.92,50,"[38.864, 39.488, 40.414, 41.633, 42.434, 43.633, 44.769]","[1943, 1974, 2021, 2082, 2122, 2182, 2238]","[[38.68976, 45.81476]]","[[1934, 2291]]",01,03,04,[7.125],7.125,0.08
01_03_05,91.82,50,[],[],[],[],01,03,05,[],0.0,0.0
01_04_01,208.2,50,"[6.477, 7.91, 9.757, 12.043, 14.149, 36.168, 37.853, 54.373, 55.157, 56.991, 59.661, 61.026, 62.501, 64.332, 66.197, 67.927, 70, 71.918, 73.462, 75.188, 134.269, 135.3, 136.404, 137.813, 139.474, 148.501, 149.332, 150.539, 151.82, 153.3, 154.751, 156.019, 157.532, 159.272, 160.707, 162.38, 163.745, 165.646, 168.452, 172.501, 175.038, 176.525, 182.452, 184.205, 187.89]","[324, 396, 488, 602, 707, 1808, 1893, 2719, 2758, 2850, 2983, 3051, 3125, 3217, 3310, 3396, 3500, 3596, 3673, 3759, 6713, 6765, 6820, 6891, 6974, 7425, 7467, 7527, 7591, 7665, 7738, 7801, 7877, 7964, 8035, 8119, 8187, 8282, 8423, 8625, 8752, 8826, 9123, 9210, 9394]","[[4.38855, 16.88855], [34.389, 39.88855], [53.26355, 77.38855], [133.245, 141.26355], [147.76355, 189.38855]]","[[219, 844], [1719, 1994], [2663, 3869], [6662, 7063], [7388, 9469]]",01,04,01,"[12.499999999999998, 5.499549999999999, 24.124999999999993, 8.018550000000005, 41.625]",91.7681,0.44
