video_name,duration,fps,keyframes,keyframes(frames),struggle,struggle(frames),participantID,subactivityID,attemptID,struggle_durations,total_struggle_duration,struggle_proportions
01_02_01,61.64,50,"[9.632, 10.936, 12.161, 21.608, 22.985, 24.648, 26, 27.945, 29.736, 31.616, 33.152, 34.85, 37.711, 39.232, 50.466, 51.44, 53.008]","[482, 547, 608, 1080, 1149, 1232, 1300, 1397, 1487, 1581, 1658, 1742, 1886, 1962, 2523, 2572, 2650]","[[9.12952, 13.46285], [21.29618, 40.50452], [50.21285, 54.08785]]","[[456, 673], [1065, 2025], [2511, 2704]]",01,02,01,"[4.33333, 19.20834, 3.875]",27.41667,0.44
01_02_02,30.8,50,"[9.309, 11.942, 12.861, 14.143, 22.239, 21.242, 23.351, 25.302, 24.363, 10.549]","[465, 597, 643, 707, 1112, 1062, 1168, 1265, 1218, 527]","[[9.257, 15.12726], [21.184, 26.31476]]","[[463, 756], [1059, 1316]]",01,02,02,"[5.87026, 5.130759999999999]",11.001019999999999,0.36
01_02_03,21.14,50,"[5.199, 4.232, 6.16, 7.431]","[260, 212, 308, 372]","[[4.21059, 8.39809]]","[[211, 420]]",01,02,03,[4.1875],4.1875,0.2
01_02_04,23.92,50,"[6.552, 7.476, 5.555, 8.193, 10.531, 11.547, 12.657]","[328, 374, 278, 410, 527, 577, 633]","[[5.50226, 9.16892], [10.46059, 13.64809]]","[[275, 458], [523, 682]]",01,02,04,"[3.6666600000000003, 3.1875]",6.85416,0.29
01_02_05,24.3,50,"[13.768, 14.443, 15.366, 16.181, 16.781, 17.422]","[688, 722, 768, 809, 839, 871]","[[13.66892, 18.48142]]","[[683, 924]]",01,02,05,[4.8125],4.8125,0.2
02_02_01,95.76,50,"[19.823, 20.703, 21.619, 22.698, 23.881, 25.471, 26.855, 28.345, 29.129, 30.281, 31.392, 32.545, 33.78, 35.201, 36.754, 37.73, 39.407, 40.568, 42.008, 43.007, 44.841, 46.272, 47.72, 49.41, 51.057, 52.218, 53.92, 62.544, 63.711, 64.826, 65.751, 66.952, 68.12, 69.088, 70.504, 71.569, 72.618, 73.977, 75.522, 76.417, 77.778, 79.507, 80.687, 82.354, 83.498, 84.488, 85.458, 86.73, 87.681, 88.945, 89.836, 90.993, 92.155, 93.295]","[991, 1035, 1081, 1135, 1194, 1274, 1343, 1417, 1456, 1514, 1570, 1627, 1689, 1760, 1838, 1886, 1970, 2028, 2100, 2150, 2242, 2314, 2386, 2470, 2553, 2611, 2696, 3127, 3186, 3241, 3288, 3348, 3406, 3454, 3525, 3578, 3631, 3699, 3776, 3821, 3889, 3975, 4034, 4118, 4175, 4224, 4273, 4336, 4384, 4447, 4492, 4550, 4608, 4665]","[[19.623, 55.04618], [62.09714, 94.34714]]","[[981, 2752], [3105, 4717]]",02,02,01,"[35.42318, 32.24999999999999]",67.67318,0.71
02_02_02,47.1,50,"[17.138, 18.068, 19.09, 20.068, 20.971, 22.058, 23.154, 24.329, 25.249, 26.035, 27.156, 28.093, 29.189, 30.289, 31.434, 32.571, 33.596, 34.651, 35.74, 36.874, 38.09, 39.124]","[857, 903, 954, 1003, 1049, 1103, 1158, 1216, 1262, 1302, 1358, 1405, 1459, 1514, 1572, 1629, 1680, 1733, 1787, 1844, 1905, 1956]","[[17.101, 40.12839]]","[[855, 2006]]",02,02,02,[23.027390000000004],23.027390000000004,0.49
02_02_03,23.58,50,"[11.456, 12.561, 13.543, 14.737, 15.721, 10.282]","[573, 628, 677, 737, 786, 514]","[[10.27309, 16.73142]]","[[514, 837]]",02,02,03,[6.45833],6.45833,0.27
02_02_04,23.94,50,[],[],[],[],02,02,04,[],0.0,0.0
02_02_05,25.36,50,[],[],[],[],02,02,05,[],0.0,0.0
03_02_01,21.92,50,"[1.784, 2.413, 3.759, 5.853, 6.268, 7.414, 10.597, 11.415, 12.495, 13.215, 15.214]","[89, 121, 188, 293, 313, 371, 530, 571, 625, 661, 761]","[[1.68976, 8.41892], [10.375, 16.23142]]","[[84, 421], [519, 812]]",03,02,01,"[6.72916, 5.85642]",12.58558,0.57
03_02_02,32.4,50,"[20.312, 21.378, 22.481, 23.617, 24.953, 25.801, 26.891, 27.903, 28.882, 29.882, 18.452, 19.429, 17.451]","[1016, 1069, 1124, 1181, 1248, 1290, 1345, 1395, 1444, 1494, 923, 971, 873]","[[17.408, 30.89809]]","[[870, 1545]]",03,02,02,[13.490089999999999],13.490089999999999,0.42
03_02_03,30.96,50,"[7.576, 8.757, 9.821, 6.28, 15.313, 16.248, 14.438, 17.188, 18.333, 21.092, 22.38, 23.475, 24.596, 25.925, 19.844]","[379, 438, 491, 314, 766, 812, 722, 859, 917, 1055, 1119, 1174, 1230, 1296, 992]","[[6.21059, 10.79392], [14.433, 26.96059]]","[[311, 540], [722, 1348]]",03,02,03,"[4.58333, 12.52759]",17.11092,0.55
03_02_04,19.96,50,"[3.689, 4.64, 5.897, 2.912]","[184, 232, 295, 146]","[[2.85642, 6.89809]]","[[143, 345]]",03,02,04,[4.04167],4.04167,0.2
03_02_05,14.9,50,[],[],[],[],03,02,05,[],0.0,0.0
04_02_01,146.06,50,"[16.065, 17.186, 18.016, 19.207, 20.45, 21.617, 22.696, 23.81, 25.096, 26.48, 27.627, 28.689, 29.709, 30.809, 31.857, 33.12, 34.184, 35.488, 36.44, 37.544, 38.703, 39.809, 41.22, 42.24, 43.576, 44.792, 45.999, 46.944, 48.064, 49.321, 50.383, 52.586, 53.584, 55.169, 57.88, 59.264, 61.553, 64.259, 64.761, 65.828, 67.6, 69.083, 70.608, 71.992, 74.376, 76.482, 77.616, 79.465, 80.929, 82.244, 83.569, 84.857, 88.017, 88.985, 90.056, 98.121, 98.905, 99.746, 101.617, 102.929, 104.056, 105.679, 106.824, 108.143, 109.307, 110.211, 111.227, 112.361, 114.512, 115.297, 117.315, 118.376, 121.889, 122.44, 123.785, 125.495, 126.664, 128.993, 135.81, 136.249, 136.916, 137.858, 139.543, 140.848]","[803, 859, 901, 960, 1022, 1081, 1135, 1190, 1255, 1324, 1381, 1434, 1485, 1540, 1593, 1656, 1709, 1774, 1822, 1877, 1935, 1990, 2061, 2112, 2179, 2240, 2300, 2347, 2403, 2466, 2519, 2629, 2679, 2758, 2894, 2963, 3078, 3213, 3238, 3291, 3380, 3454, 3530, 3600, 3719, 3824, 3881, 3973, 4046, 4112, 4178, 4243, 4401, 4449, 4503, 4906, 4945, 4987, 5081, 5146, 5203, 5284, 5341, 5407, 5465, 5511, 5561, 5618, 5726, 5765, 5866, 5919, 6094, 6122, 6189, 6275, 6333, 6450, 6790, 6812, 6846, 6893, 6977, 7042]","[[16.06927, 91.06927], [97.587, 141.85542]]","[[803, 4553], [4879, 7093]]",04,02,01,"[75.0, 44.268420000000006]",119.26842,0.82
04_02_02,29.96,50,"[3.638, 4.872, 2.407, 8.646, 9.536, 10.775, 12.045, 13.071, 17.217, 18.226, 19.199, 16.123, 14.147, 15.219, 23.225, 24.354, 25.354, 22.257, 26.38]","[182, 244, 120, 432, 477, 539, 602, 654, 861, 911, 960, 806, 707, 761, 1161, 1218, 1268, 1113, 1319]","[[2.33559, 5.85642], [8.671, 20.14809], [22.285, 27.37726]]","[[117, 293], [434, 1007], [1114, 1369]]",04,02,02,"[3.52083, 11.47709, 5.09226]",20.09018,0.67
04_02_03,35.86,50,"[3.701, 4.654, 5.767, 1.728, 2.671, 6.814, 7.986, 9.195, 10.356, 11.69, 12.923, 13.722, 14.707, 15.65, 16.789, 18.204, 19.835, 20.844, 21.971, 23.034, 24.042, 24.938, 25.86, 26.78, 27.716, 28.707, 29.707]","[185, 233, 288, 86, 134, 341, 399, 460, 518, 584, 646, 686, 735, 782, 839, 910, 992, 1042, 1099, 1152, 1202, 1247, 1293, 1339, 1386, 1435, 1485]","[[1.687, 30.73142]]","[[84, 1537]]",04,02,03,[29.04442],29.04442,0.81
