video_name,duration,fps,keyframes,keyframes(frames),struggle,struggle(frames),participantID,subactivityID,attemptID,struggle_durations,total_struggle_duration,struggle_proportions
01_02_01,156.78,50,"[5.008, 6.031, 10.602, 11.518, 12.265, 13.361, 14.329, 16.088, 22.72, 23.384, 23.951, 24.968, 32.896, 33.68, 34.951, 44.211, 45.084, 46.115, 47.49, 48.405, 49.434, 57.518, 58.934, 59.535, 61.103, 63.182, 64.653, 65.213, 66.392, 67.559, 73.297, 74.049, 75.096, 76.187, 77.495, 78.96, 80.391, 81.671, 82.542, 83.944, 85.226, 93.025, 94.112, 95.081, 96.459, 97.737, 99.587, 106.514, 107.305, 108.537, 109.831, 110.905, 111.763, 112.915, 113.905, 114.737, 115.652, 116.705, 117.761, 118.826, 120.457, 121.161, 121.915, 122.699, 123.562, 124.714, 125.963, 126.966, 128.001, 129.049, 129.986, 130.979, 132.02, 133.155, 134.324, 135.714, 136.963, 138.026, 138.849, 142.792, 144.102, 144.575, 146.102, 147.792]","[250, 302, 530, 576, 613, 668, 716, 804, 1136, 1169, 1198, 1248, 1645, 1684, 1748, 2211, 2254, 2306, 2374, 2420, 2472, 2876, 2947, 2977, 3055, 3159, 3233, 3261, 3320, 3378, 3665, 3702, 3755, 3809, 3875, 3948, 4020, 4084, 4127, 4197, 4261, 4651, 4706, 4754, 4823, 4887, 4979, 5326, 5365, 5427, 5492, 5545, 5588, 5646, 5695, 5737, 5783, 5835, 5888, 5941, 6023, 6058, 6096, 6135, 6178, 6236, 6298, 6348, 6400, 6452, 6499, 6549, 6601, 6658, 6716, 6786, 6848, 6901, 6942, 7140, 7205, 7229, 7305, 7390]","[[4.607, 7.59237], [10.1757, 17.25903], [22.52519, 26.09237], [32.79792, 35.97974], [44.18428, 50.47974], [57.43244, 68.6757], [73.0753, 86.28959], [92.30542, 100.65542], [106.334, 148.84237]]","[[230, 380], [509, 863], [1126, 1305], [1640, 1799], [2209, 2524], [2872, 3434], [3654, 4314], [4615, 5033], [5317, 7442]]",01,02,01,"[2.9853699999999996, 7.083329999999998, 3.5671800000000005, 3.181820000000002, 6.2954599999999985, 11.243260000000006, 13.214290000000005, 8.350000000000009, 42.508369999999985]",98.42908,0.63
01_02_02,92.68,50,"[33.302, 34.368, 35.334, 36.351, 38.469, 39.567, 41.022, 62.238, 63.654, 64.821, 65.718, 66.917, 68.468, 76.03, 74.859, 77.219, 73.364, 69.979, 71.373]","[1665, 1718, 1767, 1818, 1923, 1978, 2051, 3112, 3183, 3241, 3286, 3346, 3423, 3802, 3743, 3861, 3668, 3499, 3569]","[[33.119, 42.03464], [62.19089, 78.25339]]","[[1656, 2102], [3110, 3913]]",01,02,02,"[8.915640000000003, 16.062499999999993]",24.978139999999996,0.27
01_02_03,68.08,50,"[27.161, 28.472, 29.73, 30.977, 31.964, 34.272, 33.17]","[1358, 1424, 1486, 1549, 1598, 1714, 1658]","[[27.128, 35.25301]]","[[1356, 1763]]",01,02,03,[8.125010000000003],8.125010000000003,0.12
01_02_04,75.54,50,"[24.543, 25.953, 27.31, 28.49, 29.808, 31.041, 32.215, 33.382, 34.495, 35.55, 36.687, 37.967, 39.272, 40.287]","[1227, 1298, 1366, 1424, 1490, 1552, 1611, 1669, 1725, 1777, 1834, 1898, 1964, 2014]","[[24.407, 41.3253]]","[[1220, 2066]]",01,02,04,[16.9183],16.9183,0.22
01_02_05,76.18,50,[],[],[],[],01,02,05,[],0.0,0.0
02_02_01,129.62,50,"[35.427, 35.666, 36.25, 36.809, 37.673, 39.113, 42.13, 42.53, 43.795, 46.171, 48.738, 50.634, 52.858, 54.669, 58.073, 59.059, 62.682, 63.882, 77.137, 77.425, 78.299, 79.395, 83.867, 85.105, 87.312, 89.962, 92.81, 106.84, 107.074, 107.789, 108.889, 111.01, 113.411]","[1771, 1783, 1812, 1840, 1884, 1956, 2106, 2126, 2190, 2309, 2437, 2532, 2643, 2733, 2904, 2953, 3134, 3194, 3857, 3871, 3915, 3970, 4193, 4255, 4366, 4498, 4640, 5342, 5354, 5389, 5444, 5550, 5671]","[[35.357, 64.92118], [77.209, 93.79618], [106.702, 114.50452]]","[[1768, 3246], [3860, 4690], [5335, 5725]]",02,02,01,"[29.564180000000007, 16.587180000000004, 7.802520000000001]",53.95388000000001,0.42
02_02_02,37.84,50,[],[],[],[],02,02,02,[],0.0,0.0
02_02_03,42.3,50,"[29.475, 30.538, 31.603, 32.635, 34.01, 34.978, 36.243]","[1474, 1527, 1580, 1632, 1700, 1749, 1812]","[[29.323, 37.28079]]","[[1466, 1864]]",02,02,03,[7.957790000000003],7.957790000000003,0.19
02_02_04,37.18,50,[],[],[],[],02,02,04,[],0.0,0.0
02_02_05,38.3,50,[],[],[],[],02,02,05,[],0.0,0.0
03_02_01,415.6,50,"[31.18, 31.595, 32.731, 33.571, 34.555, 35.756, 37.434, 38.537, 39.724, 41.378, 44.124, 48.483, 51.412, 52.698, 57.674, 70.459, 71.05, 71.73, 73.017, 74.233, 75.42, 80.546, 81.377, 82.454, 84.407, 85.82, 87.345, 88.481, 89.945, 91.243, 92.562, 93.611, 95.117, 98.473, 98.898, 100.274, 102.06, 103.418, 110.937, 111.498, 112.065, 113.371, 114.839, 116.789, 117.867, 118.77, 120.139, 123.181, 126.843, 127.273, 128.265, 129.433, 131.905, 132.987, 135.729, 136.361, 137.307, 138.514, 139.593, 140.994, 142.937, 144.121, 145.473, 146.723, 148.345, 149.961, 151.467, 153.171, 154.772, 156.138, 160.073, 163.161, 165.361, 166.995, 169.233, 171.209, 172.63, 175.587, 177.201, 178.283, 179.787, 183.961, 184.721, 185.665, 189.539, 196.587, 197.729, 199.451, 200.945, 202.761, 205.921, 207.044, 208.044, 209.233, 212.593, 213.505, 214.441, 218.313, 219.741, 221.098, 223.32, 224.273, 225.289, 228.036, 228.932, 230.195, 231.472, 233.857, 234.737, 235.992, 236.923, 237.922, 239.033, 240.46, 242.017, 243.586, 245.073, 248.13, 249.377, 250.296, 251.617, 252.697, 253.946, 255.336, 259.017, 263.033, 263.705, 265.241, 266.186, 267.859, 276.441, 277.904, 278.236, 279.353, 287.107, 287.752, 288.633, 289.665, 290.729, 292.18, 296.377, 296.833, 297.873, 300.344, 304.515, 305.969, 307.536, 310.016, 311.979, 312.857, 315.712, 317.089, 318.016, 320.208, 321.896, 323.736, 325.394, 326.92, 328.088, 331.544, 333.248, 335.144, 340.233, 340.832, 341.827, 343.832, 357.384, 358.113, 359.08, 360.521, 361.762, 365.696, 366.474, 368.36, 370.986, 374.765, 375.602, 376.732, 378.552, 381.875, 384.276, 388.993, 389.985, 395.56, 396.249, 397.128, 399.624, 400.712, 404.016, 405.864, 407.432, 408.817, 410.49, 412.584]","[1559, 1580, 1637, 1679, 1728, 1788, 1872, 1927, 1986, 2069, 2206, 2424, 2571, 2635, 2884, 3523, 3552, 3586, 3651, 3712, 3771, 4027, 4069, 4123, 4220, 4291, 4367, 4424, 4497, 4562, 4628, 4681, 4756, 4924, 4945, 5014, 5103, 5171, 5547, 5575, 5603, 5669, 5742, 5839, 5893, 5938, 6007, 6159, 6342, 6364, 6413, 6472, 6595, 6649, 6786, 6818, 6865, 6926, 6980, 7050, 7147, 7206, 7274, 7336, 7417, 7498, 7573, 7659, 7739, 7807, 8004, 8158, 8268, 8350, 8462, 8560, 8632, 8779, 8860, 8914, 8989, 9198, 9236, 9283, 9477, 9829, 9886, 9973, 10047, 10138, 10296, 10352, 10402, 10462, 10630, 10675, 10722, 10916, 10987, 11055, 11166, 11214, 11264, 11402, 11447, 11510, 11574, 11693, 11737, 11800, 11846, 11896, 11952, 12023, 12101, 12179, 12254, 12406, 12469, 12515, 12581, 12635, 12697, 12767, 12951, 13152, 13185, 13262, 13309, 13393, 13822, 13895, 13912, 13968, 14355, 14388, 14432, 14483, 14536, 14609, 14819, 14842, 14894, 15017, 15226, 15298, 15377, 15501, 15599, 15643, 15786, 15854, 15901, 16010, 16095, 16187, 16270, 16346, 16404, 16577, 16662, 16757, 17012, 17042, 17091, 17192, 17869, 17906, 17954, 18026, 18088, 18285, 18324, 18418, 18549, 18738, 18780, 18837, 18928, 19094, 19214, 19450, 19499, 19778, 19812, 19856, 19981, 20036, 20201, 20293, 20372, 20441, 20524, 20629]","[[30.345, 58.68244], [68.827, 76.39673], [80.743, 104.36101], [110.85542, 413.2771]]","[[1517, 2934], [3441, 3820], [4037, 5218], [5543, 20664]]",03,02,01,"[28.33744, 7.569730000000007, 23.618009999999998, 302.42168000000004]",361.94686,0.87
