video_name,duration,fps,keyframes,keyframes(frames),struggle,struggle(frames),participantID,subactivityID,attemptID,struggle_durations,total_struggle_duration,struggle_proportions
01_03_01,152.08,50,"[2.722, 4.082, 5.322, 7.003, 9.054, 12.44, 13.944, 16.018, 50.827, 52.128, 53.445, 56.103, 57.535, 59.128, 60.727, 63.615, 65.592, 66.96, 69.583, 71.248, 74.301, 76.269, 83.176, 84.411, 86.529, 89.303, 93.487, 10.939, 28.046, 28.443, 29.501, 30.273, 31.457, 32.624, 35.579, 36.473, 37.184, 38.752, 42.483, 42.825, 43.835, 91.567, 121.826, 122.185, 123.042, 124.228, 126.119, 130.809, 131.273, 131.952, 132.912, 134.274, 120.43]","[136, 204, 266, 350, 453, 622, 697, 801, 2541, 2606, 2672, 2805, 2877, 2956, 3036, 3181, 3280, 3348, 3479, 3562, 3715, 3813, 4159, 4221, 4326, 4465, 4674, 547, 1402, 1422, 1475, 1514, 1573, 1631, 1779, 1824, 1859, 1938, 2124, 2141, 2192, 4578, 6091, 6109, 6152, 6211, 6306, 6540, 6564, 6598, 6646, 6714, 6022]","[[2.13177, 17.07771], [50.50677, 78.06927], [82.821, 95.00677], [120.15542, 135.30542], [27.93244, 44.89673]]","[[107, 854], [2525, 3903], [4141, 4750], [6008, 6765], [1397, 2245]]",01,03,01,"[14.94594, 27.5625, 12.185770000000005, 15.149999999999991, 16.96429]",86.80850000000001,0.57
01_03_02,122.26,50,"[59.198, 60.055, 61.384, 62.568, 63.451, 64.599, 65.487, 66.175, 67.688, 68.984, 70.007, 71.289, 72.663, 73.695, 74.551, 75.401, 76.441, 77.464]","[2960, 3003, 3069, 3128, 3173, 3230, 3274, 3309, 3384, 3449, 3500, 3564, 3633, 3685, 3728, 3770, 3822, 3873]","[[59.11101, 78.50387]]","[[2956, 3925]]",01,03,02,[19.392860000000006],19.392860000000006,0.16
01_03_03,93.8,50,"[42.418, 43.561, 44.604, 45.767, 46.769, 71.168, 72.551, 69.783, 68.504, 80.458, 81.452, 82.361, 83.305, 84.593, 85.585, 86.842]","[2121, 2178, 2230, 2288, 2338, 3558, 3628, 3489, 3425, 4023, 4073, 4118, 4165, 4230, 4279, 4342]","[[42.3661, 47.77519], [68.402, 73.6161], [80.454, 87.8661]]","[[2118, 2389], [3420, 3681], [4023, 4393]]",01,03,03,"[5.409089999999999, 5.214100000000002, 7.4121000000000095]",18.03529000000001,0.19
01_03_04,92.92,50,"[38.864, 39.488, 40.414, 41.633, 42.434, 43.633, 44.769]","[1943, 1974, 2021, 2082, 2122, 2182, 2238]","[[38.68976, 45.81476]]","[[1934, 2291]]",01,03,04,[7.125],7.125,0.08
01_03_05,91.82,50,[],[],[],[],01,03,05,[],0.0,0.0
02_03_01,460.62,50,"[23.346, 24.237, 25.637, 27.358, 29.269, 32.813, 35.261, 36.656, 39.63, 44.397, 47.004, 48.999, 51.231, 53.095, 55.252, 57.599, 59.527, 60.749, 62.419, 66.768, 67.951, 70.181, 71.639, 74.405, 81.724, 82.414, 83.521, 85.207, 88.326, 89.713, 91.413, 112.986, 113.663, 115.477, 118.902, 120.078, 136.078, 136.614, 137.166, 138.376, 138.957, 141.07, 155.344, 155.612, 156.125, 156.518, 157.334, 165.336, 165.91, 166.558, 167.358, 168.582, 189.534, 190.052, 191.014, 192.116, 193.324, 195.006, 196.135, 197.325, 198.877, 200.853, 208.18, 208.748, 209.406, 211.268, 221.214, 221.5, 222.543, 223.989, 226.263, 227.695, 229.767, 231.036, 235.757, 236.829, 242.205, 254.412, 255.948, 256.292, 258.07, 260.7, 265.494, 266.54, 272.95, 277.55, 279.356, 287.671, 288.084, 288.731, 292.477, 294.157, 295.585, 299.939, 301.724, 302.859, 304.333, 308.372, 308.643, 309.286, 311.062, 317.204, 317.828, 318.724, 321.566, 322.78, 324.214, 326.899, 328.141, 331.853, 333.151, 334.44, 335.827, 343.003, 343.355, 344.067, 346.069, 348.94, 350.155, 351.371, 355.508, 356.74, 357.66, 360.094, 368.822, 369.445, 370.011, 370.828, 372.66, 380.637, 380.892, 381.573, 381.909, 382.797, 385.824, 388.376, 389.676, 395.964, 396.218, 396.669, 397.815, 400.157, 402.659, 404.501, 407.181, 408.532, 410.005, 413.485, 415.754, 416.613, 418.245, 419.827, 422.323, 423.451, 424.758, 426.605, 427.98, 429.874, 431.228, 433.253]","[1167, 1212, 1282, 1368, 1463, 1641, 1763, 1833, 1982, 2220, 2350, 2450, 2562, 2655, 2763, 2880, 2976, 3037, 3121, 3338, 3398, 3509, 3582, 3720, 4086, 4121, 4176, 4260, 4416, 4486, 4571, 5649, 5683, 5774, 5945, 6004, 6804, 6831, 6858, 6919, 6948, 7054, 7767, 7781, 7806, 7826, 7867, 8267, 8296, 8328, 8368, 8429, 9477, 9503, 9551, 9606, 9666, 9750, 9807, 9866, 9944, 10043, 10409, 10437, 10470, 10563, 11061, 11075, 11127, 11199, 11313, 11385, 11488, 11552, 11788, 11841, 12110, 12721, 12797, 12815, 12904, 13035, 13275, 13327, 13648, 13878, 13968, 14384, 14404, 14437, 14624, 14708, 14779, 14997, 15086, 15143, 15217, 15419, 15432, 15464, 15553, 15860, 15891, 15936, 16078, 16139, 16211, 16345, 16407, 16593, 16658, 16722, 16791, 17150, 17168, 17203, 17303, 17447, 17508, 17569, 17775, 17837, 17883, 18005, 18441, 18472, 18501, 18541, 18633, 19032, 19045, 19079, 19095, 19140, 19291, 19419, 19484, 19798, 19811, 19833, 19891, 20008, 20133, 20225, 20359, 20427, 20500, 20674, 20788, 20831, 20912, 20991, 21116, 21173, 21238, 21330, 21399, 21494, 21561, 21663]","[[22.372, 92.4257], [112.602, 121.13855], [135.944, 142.13855], [149.42118, 158.29618], [164.791, 169.58785], [188.992, 212.25903], [221.065, 243.25903], [254.34237, 434.38855]]","[[1119, 4621], [5630, 6057], [6797, 7107], [7471, 7915], [8240, 8479], [9450, 10613], [11053, 12163], [12717, 21719]]",02,03,01,"[70.0537, 8.536549999999991, 6.194550000000021, 8.875, 4.796850000000006, 23.267030000000005, 22.194029999999998, 180.04618000000002]",323.96389000000005,0.7
02_03_02,50.82,50,"[20.751, 19.007, 19.966, 21.719, 23.192, 24.375, 25.68, 27.17]","[1038, 950, 998, 1086, 1160, 1219, 1284, 1358]","[[18.903, 28.16892]]","[[945, 1408]]",02,03,02,[9.265920000000001],9.265920000000001,0.18
02_03_03,35.64,50,[],[],[],[],02,03,03,[],0.0,0.0
02_03_04,37.78,50,[],[],[],[],02,03,04,[],0.0,0.0
02_03_05,37.86,50,[],[],[],[],02,03,05,[],0.0,0.0
