video_name,duration,fps,keyframes,keyframes(frames),struggle,struggle(frames),participantID,subactivityID,attemptID,struggle_durations,total_struggle_duration,struggle_proportions
01_02_01,61.64,50,"[9.632, 10.936, 12.161, 21.608, 22.985, 24.648, 26, 27.945, 29.736, 31.616, 33.152, 34.85, 37.711, 39.232, 50.466, 51.44, 53.008]","[482, 547, 608, 1080, 1149, 1232, 1300, 1397, 1487, 1581, 1658, 1742, 1886, 1962, 2523, 2572, 2650]","[[9.12952, 13.46285], [21.29618, 40.50452], [50.21285, 54.08785]]","[[456, 673], [1065, 2025], [2511, 2704]]",01,02,01,"[4.33333, 19.20834, 3.875]",27.41667,0.44
01_02_02,30.8,50,"[9.309, 11.942, 12.861, 14.143, 22.239, 21.242, 23.351, 25.302, 24.363, 10.549]","[465, 597, 643, 707, 1112, 1062, 1168, 1265, 1218, 527]","[[9.257, 15.12726], [21.184, 26.31476]]","[[463, 756], [1059, 1316]]",01,02,02,"[5.87026, 5.130759999999999]",11.001019999999999,0.36
01_02_03,21.14,50,"[5.199, 4.232, 6.16, 7.431]","[260, 212, 308, 372]","[[4.21059, 8.39809]]","[[211, 420]]",01,02,03,[4.1875],4.1875,0.2
01_02_04,23.92,50,"[6.552, 7.476, 5.555, 8.193, 10.531, 11.547, 12.657]","[328, 374, 278, 410, 527, 577, 633]","[[5.50226, 9.16892], [10.46059, 13.64809]]","[[275, 458], [523, 682]]",01,02,04,"[3.6666600000000003, 3.1875]",6.85416,0.29
01_02_05,24.3,50,"[13.768, 14.443, 15.366, 16.181, 16.781, 17.422]","[688, 722, 768, 809, 839, 871]","[[13.66892, 18.48142]]","[[683, 924]]",01,02,05,[4.8125],4.8125,0.2
01_03_01,169.74,50,"[33.827, 34.936, 57.716, 58.923, 61.915, 72.603, 73.969, 76.035, 78.363, 80.274, 85.515, 86.115, 88.651, 89.827, 91.299, 93.691, 127.107, 128.291, 129.666, 130.923, 132.242, 134.827, 136.474, 153.099, 154.411]","[1691, 1747, 2886, 2946, 3096, 3630, 3698, 3802, 3918, 4014, 4276, 4306, 4433, 4491, 4565, 4685, 6355, 6415, 6483, 6546, 6612, 6741, 6824, 7655, 7721]","[[32.76355, 36.51355], [57.01355, 63.13855], [72.139, 95.26355], [126.471, 138.13855], [152.38855, 156.01355]]","[[1638, 1826], [2851, 3157], [3607, 4763], [6324, 6907], [7619, 7801]]",01,03,01,"[3.75, 6.125, 23.12455, 11.667550000000006, 3.625]",48.292100000000005,0.28
01_03_02,135.2,50,"[4.191, 3.052, 5.212, 12.21, 13.107, 11.214, 16.095, 17.005, 18.2, 19.498, 20.84, 21.833, 22.971, 24.096, 25.057, 25.944, 27.01, 27.93, 29.218, 30.353, 65.581, 64.342, 63.089, 66.57, 68.112, 69.106, 70.171, 71.248, 72.584, 84.025, 82.445, 85.39, 86.518, 87.749, 89.006, 90.021, 91.174, 92.391, 93.573, 94.567, 95.623, 97.03, 98.198, 99.151, 100.239, 101.398, 102.383, 103.351, 104.381, 105.23, 106.645, 107.666, 108.854, 110.005, 111.166, 112.045, 113.069, 114.168, 115.325, 116.415, 117.343, 118.149, 119.077, 120.375, 121.533, 122.622, 123.663, 124.59, 125.653, 126.879, 127.919, 128.901, 130.173, 131.413, 132.373, 133.366]","[210, 153, 261, 610, 655, 561, 805, 850, 910, 975, 1042, 1092, 1149, 1205, 1253, 1297, 1350, 1396, 1461, 1518, 3279, 3217, 3154, 3328, 3406, 3455, 3509, 3562, 3629, 4201, 4122, 4270, 4326, 4387, 4450, 4501, 4559, 4620, 4679, 4728, 4781, 4852, 4910, 4958, 5012, 5070, 5119, 5168, 5219, 5262, 5332, 5383, 5443, 5500, 5558, 5602, 5653, 5708, 5766, 5821, 5867, 5907, 5954, 6019, 6077, 6131, 6183, 6230, 6283, 6344, 6396, 6445, 6509, 6571, 6619, 6668]","[[3.00226, 6.18976], [11.162, 14.10642], [16.08559, 31.35642], [63.02771, 73.60271], [82.35542, 134.56927]]","[[150, 309], [558, 705], [804, 1568], [3151, 3680], [4118, 6728]]",01,03,02,"[3.1874999999999996, 2.944419999999999, 15.27083, 10.575000000000003, 52.213849999999994]",84.1916,0.62
01_03_03,155.94,50,"[8.816, 6.919, 7.962, 10.161, 11.159, 39.988, 40.941, 42.227, 48.986, 50.087, 51.158, 52.045, 53.088, 54.089, 55.346, 56.715, 57.81, 58.693, 59.738, 60.73, 61.796, 65.859, 67.226, 64.446, 63.053, 68.366, 69.583, 70.834, 72.174, 73.495, 76.382, 74.882, 77.79, 78.814, 79.925, 81.332, 82.694, 84.271, 85.669, 86.789, 87.929, 88.869, 89.853, 91.093, 92.331, 93.571, 94.677, 95.811, 96.802, 97.786, 98.948, 100.028, 101.562, 102.857, 103.946, 105.25, 106.578, 107.531, 108.531, 109.707, 110.828, 111.835, 112.9, 113.94, 114.994, 116.219, 117.378, 118.498, 119.515, 120.868, 121.943, 122.948, 124.1, 125.211, 126.588, 128.106, 129.506, 130.749, 131.977, 133.02, 134.188, 135.438, 136.564, 137.692, 138.634, 139.81, 141.045, 142.202, 144.218, 145.252, 146.476, 147.41, 148.762, 149.955, 151.121, 152.082, 153.053, 154.3, 155.373]","[441, 346, 398, 508, 558, 1999, 2047, 2111, 2449, 2504, 2558, 2602, 2654, 2704, 2767, 2836, 2890, 2935, 2987, 3036, 3090, 3293, 3361, 3222, 3153, 3418, 3479, 3542, 3609, 3675, 3819, 3744, 3890, 3941, 3996, 4067, 4135, 4214, 4283, 4339, 4396, 4443, 4493, 4555, 4617, 4679, 4734, 4791, 4840, 4889, 4947, 5001, 5078, 5143, 5197, 5262, 5329, 5377, 5427, 5485, 5541, 5592, 5645, 5697, 5750, 5811, 5869, 5925, 5976, 6043, 6097, 6147, 6205, 6261, 6329, 6405, 6475, 6537, 6599, 6651, 6709, 6772, 6828, 6885, 6932, 6990, 7052, 7110, 7211, 7263, 7324, 7370, 7438, 7498, 7556, 7604, 7653, 7715, 7769]","[[6.89809, 12.18976], [39.96059, 43.18976], [48.96059, 155.75903]]","[[345, 609], [1998, 2159], [2448, 7788]]",01,03,03,"[5.29167, 3.2291699999999963, 106.79844]",115.31927999999999,0.74
01_03_04,72.24,50,"[24.745, 25.658, 26.848, 27.979, 29.034, 30.281, 31.386, 32.498, 33.554, 34.881, 35.824, 36.872, 37.803, 39.05, 40.112, 41.431, 42.8, 44.011, 45.424, 48.023, 49.13, 46.56, 50.332, 51.544, 58.413, 59.338, 60.622, 61.993, 63.151, 64.145, 65.469]","[1237, 1283, 1342, 1399, 1452, 1514, 1569, 1625, 1678, 1744, 1791, 1844, 1890, 1952, 2006, 2072, 2140, 2201, 2271, 2401, 2456, 2328, 2517, 2577, 2921, 2967, 3031, 3100, 3158, 3207, 3273]","[[24.726, 52.54618], [58.42118, 66.54618]]","[[1236, 2627], [2921, 3327]]",01,03,04,"[27.82018, 8.125000000000007]",35.94518000000001,0.5
01_03_05,59.92,50,"[26.671, 27.409, 28.003, 28.86, 29.663, 30.509, 25.828]","[1334, 1370, 1400, 1443, 1483, 1525, 1291]","[[25.73142, 31.58559]]","[[1287, 1579]]",01,03,05,[5.85417],5.85417,0.1
