video_name,duration,fps,keyframes,keyframes(frames),struggle,struggle(frames),participantID,subactivityID,attemptID,struggle_durations,total_struggle_duration,struggle_proportions
01_01_01,59.34,50,"[6.056, 6.365, 7.029, 9.143, 10.783, 17.92, 18.575, 19.941, 21.548, 24.869, 25.993, 27.118, 28.79, 30.751, 33.623, 34.022, 37.183, 40.223, 41.246, 43.901]","[303, 318, 351, 457, 539, 896, 929, 997, 1077, 1243, 1300, 1356, 1440, 1538, 1681, 1701, 1859, 2011, 2062, 2195]","[[5.854, 11.80271], [17.831, 44.89673]]","[[293, 590], [892, 2245]]",01,01,01,"[5.948709999999999, 27.06573]",33.01444,0.56
01_01_02,32.48,50,"[3.745, 4.379, 5.276, 6.407, 7.183, 7.958, 9.183, 10.127, 11.072, 12.276, 12.902, 14.023]","[187, 219, 264, 320, 359, 398, 459, 506, 554, 614, 645, 701]","[[3.678, 15.02309]]","[[184, 751]]",01,01,02,[11.345089999999999],11.345089999999999,0.35
01_01_03,31.34,50,[],[],[],[],01,01,03,[],0.0,0.0
01_01_04,14.78,50,[],[],[],[],01,01,04,[],0.0,0.0
01_01_05,12.4,50,[],[],[],[],01,01,05,[],0.0,0.0
01_02_01,29.64,50,"[3.798, 7.207, 9.072, 11.045, 12.841, 14.71, 18.038]","[190, 360, 454, 552, 642, 736, 902]","[[3.75226, 19.02309]]","[[188, 951]]",01,02,01,[15.27083],15.27083,0.52
01_02_02,19.6,50,[],[],[],[],01,02,02,[],0.0,0.0
01_02_03,18.52,50,[],[],[],[],01,02,03,[],0.0,0.0
01_02_04,17.1,50,[],[],[],[],01,02,04,[],0.0,0.0
01_02_05,23.08,50,"[11.014, 12.29, 13.554, 14.833, 9.697]","[551, 614, 678, 742, 485]","[[9.60642, 15.85642]]","[[480, 793]]",01,02,05,[6.25],6.25,0.27
01_04_01,93.46,50,"[7.889, 9.047, 10.634, 13.409, 17.395, 20.297, 22.079, 53.232, 53.872, 55.143, 56.256, 58.16, 59.489, 60.977, 64.544, 66.673, 68.801, 69.607, 71.777]","[394, 452, 532, 670, 870, 1015, 1104, 2662, 2694, 2757, 2813, 2908, 2974, 3049, 3227, 3334, 3440, 3480, 3589]","[[6.47523, 23.08634], [52.833, 72.8919]]","[[324, 1154], [2642, 3645]]",01,04,01,"[16.61111, 20.05890000000001]",36.670010000000005,0.39
01_04_02,39.3,50,"[3.826, 4.601, 5.523, 6.266, 7.283, 8.209, 25.355, 26.379, 27.235, 28.394, 24.512]","[191, 230, 276, 313, 364, 410, 1268, 1319, 1362, 1420, 1226]","[[3.79392, 9.21059], [24.43976, 29.43976]]","[[190, 461], [1222, 1472]]",01,04,02,"[5.41667, 5.0]",10.41667,0.27
01_04_03,40.74,50,"[17.382, 18.532, 19.834, 20.618, 21.301, 21.956, 22.554, 23.481, 24.346, 25.346, 26.273, 27.277, 28.308, 29.162]","[869, 927, 992, 1031, 1065, 1098, 1128, 1174, 1217, 1267, 1314, 1364, 1415, 1458]","[[17.35642, 30.16892]]","[[868, 1508]]",01,04,03,[12.8125],12.8125,0.31
01_04_04,110.74,50,"[10.643, 11.675, 14.21, 12.556, 13.241, 15.121, 16.241, 17.33, 18.357, 19.371, 20.284, 21.147, 22.204, 23.197, 24.077, 24.935, 25.994, 26.971, 27.835, 28.54, 29.371, 36.564, 37.203, 38.133, 39.078, 39.821, 40.615, 41.509, 42.467, 43.507, 44.324, 45.107, 45.877, 47.459, 49.116, 49.947, 50.93, 51.804, 52.868, 53.898, 54.925, 56.044, 56.923, 57.548, 58.551, 59.701, 60.683, 61.565, 62.481, 63.139, 63.964, 64.764, 65.732, 66.507, 67.419, 68.396, 69.411, 70.285, 71.222, 71.964, 72.764, 73.976, 74.78, 75.829, 76.908, 77.651, 78.58, 79.724, 80.484, 81.183, 81.957, 82.853, 84.181, 85.141, 86.076, 87.269, 88.054, 89.349, 90.427, 91.491, 92.667, 93.604, 94.501, 95.276, 96.045, 96.893, 97.715, 98.636, 99.46, 100.101, 100.769, 101.611, 102.636, 103.452, 104.293, 105.188]","[532, 584, 710, 628, 662, 756, 812, 866, 918, 969, 1014, 1057, 1110, 1160, 1204, 1247, 1300, 1349, 1392, 1427, 1469, 1828, 1860, 1907, 1954, 1991, 2031, 2075, 2123, 2175, 2216, 2255, 2294, 2373, 2456, 2497, 2546, 2590, 2643, 2695, 2746, 2802, 2846, 2877, 2928, 2985, 3034, 3078, 3124, 3157, 3198, 3238, 3287, 3325, 3371, 3420, 3471, 3514, 3561, 3598, 3638, 3699, 3739, 3791, 3845, 3883, 3929, 3986, 4024, 4059, 4098, 4143, 4209, 4257, 4304, 4363, 4403, 4467, 4521, 4575, 4633, 4680, 4725, 4764, 4802, 4845, 4886, 4932, 4973, 5005, 5038, 5081, 5132, 5173, 5215, 5259]","[[10.557, 30.35642], [36.52519, 106.25677]]","[[528, 1518], [1826, 5313]]",01,04,04,"[19.799419999999998, 69.73158000000001]",89.531,0.81
01_04_05,33.52,50,"[5.505, 6.594, 7.736, 9.082, 10.252, 11.456]","[275, 330, 387, 454, 513, 573]","[[5.48142, 12.43976]]","[[274, 622]]",01,04,05,[6.95834],6.95834,0.21
