video_name,duration,fps,keyframes,keyframes(frames),struggle,struggle(frames),participantID,subactivityID,attemptID,struggle_durations,total_struggle_duration,struggle_proportions
01_02_01,61.48,50,"[19.545, 20.179, 21.38, 30.715, 31.099, 31.499, 32.26, 40.229, 40.828, 41.542, 42.763, 49.972, 50.428, 51.175, 52.589, 54.046, 55.669]","[977, 1009, 1069, 1536, 1555, 1575, 1613, 2011, 2041, 2077, 2138, 2499, 2521, 2559, 2629, 2702, 2783]","[[19.427, 22.48142], [30.174, 33.31476], [39.705, 43.77309], [49.446, 56.68976]]","[[971, 1124], [1509, 1666], [1985, 2189], [2472, 2834]]",01,02,01,"[3.0544200000000004, 3.14076, 4.068090000000005, 7.243760000000002]",17.507030000000007,0.28
01_02_02,61.28,50,"[7.438, 8.679, 9.887, 11.454, 12.991, 14.438, 15.701, 17.054, 18.223, 19.453, 20.734, 21.99, 23.215, 24.726, 26.118, 27.221, 28.775, 30.333, 31.658, 32.941, 34.397, 35.774, 37.039, 38.479, 39.382, 40.493, 41.647, 42.525, 43.535, 44.573, 45.664, 47.526, 48.679, 57.501, 58.268, 59.382, 60.372]","[372, 434, 494, 573, 650, 722, 785, 853, 911, 973, 1037, 1100, 1161, 1236, 1306, 1361, 1439, 1517, 1583, 1647, 1720, 1789, 1852, 1924, 1969, 2025, 2082, 2126, 2177, 2229, 2283, 2376, 2434, 2875, 2913, 2969, 3019]","[[7.453, 49.69089], [57.37952, 61.21285]]","[[373, 2485], [2869, 3061]]",01,02,02,"[42.23789, 3.8333300000000037]",46.071220000000004,0.75
01_02_03,61.58,50,"[6.517, 8.935, 7.938, 10.226, 11.698, 13.482, 14.53, 16.089, 17.476, 18.63, 29.403, 28.557, 30.719, 31.802, 33.431, 34.502, 35.72, 36.694, 37.704, 38.831, 46.302, 47.759, 49.093, 50.246, 51.414, 52.556, 53.732, 55.103, 56.125, 57.558, 58.798]","[326, 447, 397, 511, 585, 674, 726, 804, 874, 932, 1470, 1428, 1536, 1590, 1672, 1725, 1786, 1835, 1885, 1942, 2315, 2388, 2455, 2512, 2571, 2628, 2687, 2755, 2806, 2878, 2940]","[[6.513, 19.62726], [28.523, 39.86101], [46.328, 59.83785]]","[[326, 981], [1426, 1993], [2316, 2992]]",01,02,03,"[13.11426, 11.33801, 13.50985]",37.96212,0.62
01_02_04,61.24,50,"[5.304, 6.294, 7.637, 8.614, 9.96, 11.23, 12.198, 20.95, 21.597, 22.86, 28.318, 29.364, 30.356, 36.722, 36.153, 38.044, 39.355, 40.443, 41.652, 42.673, 43.885, 51.843, 52.702, 54.045, 55.859, 57.186]","[265, 315, 382, 431, 498, 562, 610, 1048, 1080, 1143, 1416, 1468, 1518, 1836, 1808, 1902, 1968, 2022, 2083, 2134, 2194, 2592, 2635, 2702, 2793, 2859]","[[5.292, 13.21059], [20.944, 23.87726], [28.224, 31.41892], [36.08559, 44.83559], [51.859, 58.21059]]","[[265, 661], [1047, 1194], [1411, 1571], [1804, 2242], [2593, 2911]]",01,02,04,"[7.91859, 2.9332600000000006, 3.1949199999999998, 8.75, 6.351590000000002]",29.148360000000004,0.48
01_02_05,61.9,50,"[5.08, 5.664, 6.281, 7.399, 4.306, 13.949, 14.491, 15.164, 16.156, 22.574, 23.12, 23.83, 24.583, 25.721, 26.335, 27.222, 28.2, 35.92, 36.39, 36.717, 37.664, 35.546]","[254, 283, 314, 370, 215, 697, 725, 758, 808, 1129, 1156, 1192, 1229, 1286, 1317, 1361, 1410, 1796, 1820, 1836, 1883, 1777]","[[4.25226, 8.41892], [13.85642, 17.14809], [22.511, 29.21059], [35.411, 38.69746]]","[[213, 421], [693, 857], [1126, 1461], [1771, 1935]]",01,02,05,"[4.16666, 3.29167, 6.699590000000001, 3.286459999999998]",17.44438,0.28
02_02_01,61.28,50,"[5.868, 6.879, 8.046, 9.621, 11.342, 12.501, 13.43, 15.062, 17.164, 18.861, 21.093, 21.893, 23.085, 24.149, 25.285, 27.188, 44.429, 44.863, 45.653, 46.615, 47.516, 48.846, 50.004, 51.104, 53.024, 54.439, 55.525, 57.251, 58.527, 59.955]","[293, 344, 402, 481, 567, 625, 672, 753, 858, 943, 1055, 1095, 1154, 1207, 1264, 1359, 2221, 2243, 2283, 2331, 2376, 2442, 2500, 2555, 2651, 2722, 2776, 2863, 2926, 2998]","[[5.863, 28.21059], [44.33559, 61.23142]]","[[293, 1411], [2217, 3062]]",02,02,01,"[22.34759, 16.895829999999997]",39.24342,0.64
02_02_02,62.3,50,"[6.023, 6.832, 8.066, 9.193, 10.77, 11.907, 12.985, 14.208, 15.648, 16.721, 17.864, 18.879, 20.087, 21.04, 21.897, 23.233, 24.497, 34.231, 35.489, 36.738, 38.026, 38.891, 39.923, 40.994, 50.24, 51.318, 52.519, 54.095, 55.399, 56.767, 57.974, 59.032, 60.686]","[301, 342, 403, 460, 538, 595, 649, 710, 782, 836, 893, 944, 1004, 1052, 1095, 1162, 1225, 1712, 1774, 1837, 1901, 1945, 1996, 2050, 2512, 2566, 2626, 2705, 2770, 2838, 2899, 2952, 3034]","[[6.00226, 25.48142], [34.21816, 42.00387], [50.227, 61.67118]]","[[300, 1274], [1711, 2100], [2511, 3084]]",02,02,02,"[19.47916, 7.785710000000002, 11.444180000000003]",38.709050000000005,0.62
02_02_03,69.08,50,"[2.991, 2.051, 4.092, 5.267, 6.372, 7.555, 8.821, 9.916, 11.074, 12.339, 13.339, 14.292, 15.314, 16.754, 22.42, 23.476, 25.301, 26.732, 28.011, 29.468, 30.53, 52.3, 53.123, 54.172, 55.204, 56.294]","[150, 103, 205, 263, 319, 378, 441, 496, 554, 617, 667, 715, 766, 838, 1121, 1174, 1265, 1337, 1401, 1473, 1526, 2615, 2656, 2709, 2760, 2815]","[[2.04392, 17.77309], [22.385, 31.54392], [52.29392, 57.29392]]","[[102, 889], [1119, 1577], [2615, 2865]]",02,02,03,"[15.72917, 9.158919999999998, 5.0]",29.88809,0.43
02_02_04,69.24,50,"[23.718, 25.043, 25.996, 27.035, 38.971, 39.758, 41.08, 42.184, 58.712, 59.6, 60.827]","[1186, 1252, 1300, 1352, 1949, 1988, 2054, 2109, 2936, 2980, 3041]","[[23.68976, 28.08559], [38.943, 43.12726], [58.677, 61.85642]]","[[1184, 1404], [1947, 2156], [2934, 3093]]",02,02,04,"[4.39583, 4.184260000000002, 3.1794200000000004]",11.759510000000002,0.17
02_02_05,63.7,50,"[8.878, 9.526, 10.335, 11.16, 12.037, 12.792, 13.471, 38.28, 37.058, 39.171, 40.018, 40.956, 41.65, 42.414, 43.434, 44.356, 45.454, 46.17, 46.906, 47.804, 48.556, 49.171, 49.941, 50.595, 51.204, 51.955, 53.058, 54.466, 55.41, 56.915, 57.667]","[444, 476, 517, 558, 602, 640, 674, 1914, 1853, 1959, 2001, 2048, 2082, 2121, 2172, 2218, 2273, 2308, 2345, 2390, 2428, 2459, 2497, 2530, 2560, 2598, 2653, 2723, 2770, 2846, 2883]","[[8.847, 14.50226], [37.02, 58.68976]]","[[442, 725], [1851, 2934]]",02,02,05,"[5.65526, 21.669759999999997]",27.325019999999995,0.43
